,Time (s),Time (d),Time (y),Residual
13943,1208111.3076503344,13.982769764471463,0.03830895825882593,18.281074104683675
13944,1208197.9540899566,13.983772616781906,0.038311705799402476,18.28202056119289
13945,1208284.6005295787,13.984775469092346,0.03831445333997903,18.282966986513927
13946,1208371.246969201,13.985778321402789,0.03831720088055558,18.283913380630217
13947,1208457.893408823,13.98678117371323,0.038319948421132136,18.284859743525192
13948,1208544.5398484452,13.987784026023672,0.03832269596170869,18.285806075182307
13949,1208631.1862880674,13.988786878334112,0.03832544350228524,18.28675237558502
13950,1208717.8327276895,13.989789730644555,0.038328191042861795,18.287698644716798
13951,1208804.4791673117,13.990792582954997,0.03833093858343835,18.288644882561112
13952,1208891.1256069338,13.991795435265438,0.0383336861240149,18.28959108910145
13953,1208977.772046556,13.99279828757588,0.038336433664591454,18.29053726432131
13954,1209064.4184861782,13.99380113988632,0.038339181205168,18.291483408204183
13955,1209151.0649258003,13.994803992196763,0.038341928745744554,18.29242952073359
13956,1209237.7113654225,13.995806844507204,0.03834467628632111,18.293375601893054
13957,1209324.3578050446,13.996809696817646,0.03834742382689766,18.294321651666095
13958,1209411.0042446668,13.997812549128088,0.03835017136747421,18.295267670036257
13959,1209497.650684289,13.998815401438529,0.038352918908050766,18.29621365698708
13960,1209584.297123911,13.999818253748971,0.03835566644862732,18.297159612502135
13961,1209670.9435635332,14.000821106059412,0.03835841398920387,18.29810553656497
13962,1209757.5900031554,14.001823958369854,0.038361161529780426,18.29905142915917
13963,1209844.2364427776,14.002826810680295,0.03836390907035697,18.299997290268315
13964,1209930.8828823997,14.003829662990738,0.038366656610933525,18.300943119875996
13965,1210017.5293220219,14.00483251530118,0.03836940415151008,18.30188891796581
13966,1210104.175761644,14.00583536761162,0.03837215169208663,18.30283468452137
13967,1210190.8222012662,14.006838219922063,0.038374899232663184,18.303780419526294
13968,1210277.4686408883,14.007841072232504,0.03837764677323974,18.304726122964208
13969,1210364.1150805105,14.008843924542946,0.03838039431381629,18.305671794818746
13970,1210450.7615201327,14.009846776853387,0.038383141854392844,18.30661743507356
13971,1210537.4079597548,14.010849629163829,0.0383858893949694,18.307563043712292
13972,1210624.054399377,14.011852481474271,0.03838863693554594,18.308508620718616
13973,1210710.7008389991,14.012855333784712,0.038391384476122496,18.3094541660762
13974,1210797.3472786213,14.013858186095154,0.03839413201669905,18.310399679768718
13975,1210883.9937182434,14.014861038405595,0.0383968795572756,18.311345161779865
13976,1210970.6401578656,14.015863890716037,0.038399627097852156,18.312290612093335
13977,1211057.2865974877,14.016866743026478,0.03840237463842871,18.313236030692842
13978,1211143.93303711,14.01786959533692,0.03840512217900526,18.314181417562096
13979,1211230.579476732,14.018872447647361,0.038407869719581815,18.315126772684813
13980,1211317.2259163542,14.019875299957803,0.03841061726015837,18.316072096044746
13981,1211403.8723559764,14.020878152268246,0.03841336480073492,18.317017387625622
13982,1211490.5187955985,14.021881004578686,0.03841611234131147,18.317962647411196
13983,1211577.1652352207,14.022883856889129,0.03841885988188802,18.318907875385225
13984,1211663.8116748428,14.02388670919957,0.038421607422464574,18.31985307153148
13985,1211750.458114465,14.024889561510012,0.03842435496304113,18.320798235833742
13986,1211837.1045540872,14.025892413820452,0.03842710250361768,18.321743368275786
13987,1211923.7509937093,14.026895266130895,0.03842985004419423,18.32268846884142
13988,1212010.3974333315,14.027898118441337,0.038432597584770786,18.323633537514436
13989,1212097.0438729536,14.028900970751778,0.03843534512534734,18.324578574278654
13990,1212183.6903125758,14.02990382306222,0.03843809266592389,18.325523579117895
13991,1212270.336752198,14.03090667537266,0.03844084020650044,18.32646855201598
13992,1212356.98319182,14.031909527683103,0.03844358774707699,18.327413492956758
13993,1212443.6296314423,14.032912379993544,0.038446335287653545,18.32835840192407
13994,1212530.2760710644,14.033915232303986,0.0384490828282301,18.32930327890178
13995,1212616.9225106866,14.034918084614429,0.03845183036880665,18.330248123873744
